truth_status    stance_sequence
0	[(2, 0.0), (3, 0.005016617545619865), (3, 0.009667440061871617), (3, 0.017349135678602037), (3, 0.02480090299115821), (3, 0.025981898371689554), (3, 0.16364624485274137), (3, 0.17132794046947178), (0, 0.17884241550134822), (3, 0.23299053113438264), (2, 0.2846721431408206), (3, 0.3055956188206768), (3, 0.31629773625133256), (3, 0.32469011935369246), (1, 0.3567128613532326), (3, 0.3899375013064108), (3, 0.4131811626011162), (3, 0.5193662339834033), (3, 1.0)]
0	[(3, 0.0)]
0	[(3, 0.0), (3, 0.1049762007788836), (3, 0.4787537862397231), (3, 1.0)]
0	[(3, 0.0)]
0	[(3, 0.0)]
0	[(2, 0.0), (3, 0.18718794444276335), (1, 0.19971555663146429), (3, 0.8603201500892668), (3, 0.864344721154719), (3, 0.876811813477774), (3, 0.9104911187097164), (3, 0.9953702302780888), (3, 1.0)]
0	[(3, 0.0), (3, 1.0)]
0	[(3, 0.0), (3, 0.03386110675654491), (3, 0.04789151904687255), (3, 0.17353817212729267), (3, 0.3335946073052203), (0, 0.5059570465590217), (3, 0.5207712807650102), (3, 1.0)]
0	[(3, 0.0), (3, 0.03176068243203855), (3, 0.04626624953850339), (3, 0.048588306161708415), (3, 0.08884052620329169), (3, 0.14496822960184988), (3, 0.1943337932106562), (3, 0.19940539805297008), (3, 0.3650000971571809), (3, 0.36767191963157997), (3, 0.9931601344655383), (3, 1.0)]
0	[(3, 0.0), (1, 0.058335203051379854), (3, 0.11925061700695536), (3, 0.15279335876149877), (3, 0.4375701144267444), (3, 0.44906888041283377), (3, 0.46914965223244337), (3, 0.47947049584922596), (3, 0.4892865155934485), (3, 0.5220439757684541), (3, 0.5418442898810859), (3, 0.5490240071797173), (3, 0.5551940767332286), (3, 0.5583352030513798), (3, 0.5675903073816468), (3, 0.5768454117119138), (2, 1.0)]
0	[(1, 0.0), (0, 0.0036022759834622785), (3, 0.006399497864559881), (3, 0.006458626131965196), (3, 0.00913304314999022), (3, 0.010292866856786789), (3, 0.011188887524390411), (3, 0.013763241320652594), (1, 0.01904839876103538), (3, 0.020021741009092108), (3, 0.02069944192012226), (3, 0.023987883253510173), (3, 0.024183461368773907), (3, 0.02482477565370848), (3, 0.02556615316040589), (3, 0.025861794497432467), (3, 0.026048275956172307), (3, 0.026685041912844935), (3, 0.029309427319988538), (3, 0.02983248507011248), (3, 0.029996224887542583), (3, 0.030773989020335575), (3, 0.031065082029100206), (3, 0.036900587189178616), (1, 0.039638680802870904), (3, 0.04003438536166032), (3, 0.05410691300412533), (2, 0.05415694461500675), (3, 0.06882985158804882), (3, 0.08002328744070117), (3, 0.08020522057117907), (3, 0.09042986250403665), (3, 0.10180977981542884), (3, 0.10209632449593152), (1, 0.10512096279012649), (1, 0.11082911475887038), (1, 0.1142721992531645), (3, 0.9753253191789358), (3, 1.0)]
0	[(3, 0.0)]
0	[(3, 0.0), (3, 0.027145568803788954), (1, 0.03547536995742956), (3, 0.09459484363194073), (3, 0.1067762563809594), (3, 0.1172069365866244), (0, 0.1300702135893703), (3, 0.13126808322429648), (3, 0.20033908925050217), (3, 0.21959714722739251), (3, 0.2247019147485395), (3, 0.23762047804212816), (3, 0.23966607080330982), (3, 0.2419880950187052), (0, 0.2445865506883143), (3, 0.2469822899581667), (3, 0.26065643255993953), (3, 0.26087757772331055), (3, 0.2660744890625288), (3, 0.3365276523598032), (0, 0.4835338997106684), (3, 0.4855426349446216), (3, 1.0)]
0	[(3, 0.0), (3, 0.007042025338330435), (1, 0.02493870629786039), (3, 0.0301446207350924), (3, 0.03558814952423126), (3, 0.04551394904252217), (1, 0.06184453540993876), (3, 0.09308002203333081), (3, 0.11195956235756639), (3, 0.12846295916273343), (3, 0.1333988572909804), (3, 0.16518517718470196), (3, 0.16921382051475908), (1, 0.185177184701956), (3, 0.19023189000615637), (3, 0.19113914480434618), (1, 0.19481136660654302), (1, 0.20189659455431108), (3, 0.2023394213010466), (3, 0.2058820352749306), (3, 0.2135288971453876), (3, 0.21433894607234277), (3, 0.22362750710142892), (0, 0.22453476189961874), (3, 0.22813137913529977), (1, 0.23666389449922776), (3, 0.2471297266354888), (3, 0.2484906088327735), (3, 0.2493330597168069), (3, 0.25024031451499673), (3, 0.2510611640943113), (3, 0.26978949528551527), (3, 0.27283527925086676), (3, 0.2769071251903615), (0, 0.28535323533541423), (1, 0.2913367967425233), (3, 0.2949982178923607), (3, 0.3093954874874442), (3, 0.3130785099420005), (3, 0.3373151738364997), (3, 0.3379956149351421), (3, 0.34518884940650413), (3, 0.6053441627874324), (0, 0.8420620605484571), (3, 1.0)]
0	[(3, 0.0), (3, 0.1193013430859449), (3, 0.38356769027050885), (3, 0.4978876347815121), (3, 1.0)]
0	[(3, 0.0), (3, 1.0)]
0	[(1, 0.0), (3, 0.026880984952120383), (3, 0.06495668034655723), (2, 0.1760829913360693), (3, 0.3760373917008664), (3, 0.8468080255357957), (3, 1.0)]
0	[(3, 0.0)]
0	[(3, 0.0)]
0	[(3, 0.0)]
0	[(3, 0.0)]
0	[(3, 0.0)]
1	[(3, 0.0), (3, 0.06911105249274598), (3, 0.10226853073067792), (3, 0.14513321023476655), (3, 0.1543919810076497), (3, 0.18483249802163018), (3, 0.21463993669216566), (3, 0.7572672118174624), (3, 0.7724874703244526), (3, 0.9571089422316011), (3, 1.0)]
1	[(2, 0.0), (3, 0.016233848013903932), (3, 1.0)]
1	[(3, 0.0), (3, 1.0)]
1	[(2, 0.0), (3, 0.04942594795439661), (3, 0.05888878493430813), (3, 0.3313195845974953), (3, 0.3394859594488031), (3, 1.0)]
1	[(2, 0.0), (1, 1.0)]
1	[(3, 0.0), (3, 0.15010215664018162), (3, 1.0)]
1	[(2, 0.0), (3, 0.06379973872824206), (3, 0.08982099353882005), (3, 0.1314479398368817), (3, 0.14352293189280796), (3, 0.30222787134131274), (2, 0.5553790205839777), (3, 1.0)]
1	[(3, 0.0)]
1	[(3, 0.0), (3, 0.8762381747356706), (3, 1.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0)]
1	[(3, 0.0), (3, 0.03943759314053692), (3, 0.048832638603917844), (3, 0.1609036521889376), (3, 0.2780717479104123), (3, 0.34390185957106756), (3, 0.5816505043087622), (3, 1.0)]
1	[(3, 0.0)]
1	[(3, 0.0), (1, 0.04384641180415828), (3, 0.04476861167002012), (3, 0.057847082494969816), (3, 0.07855466130114018), (3, 0.10881958417169685), (3, 0.1119215291750503), (3, 0.14855801475519786), (3, 0.1806673373574782), (3, 0.25419181757209924), (3, 0.34230382293762573), (3, 0.48080147551978536), (3, 1.0)]
1	[(3, 0.0)]
1	[(3, 0.0), (3, 0.1453545208840499), (3, 0.1500699649216968), (3, 0.16095765684601968), (3, 0.1682225076194675), (3, 0.32463723667312006), (3, 0.5124690908393874), (3, 0.826180298644789), (3, 0.9124575897563687), (3, 1.0)]
1	[(3, 0.0), (3, 0.01032909391391823), (3, 0.012466767263059567), (3, 0.014891858877631673), (3, 0.01546669540849321), (3, 0.02150247898253934), (3, 0.0500467054681325), (3, 0.0555076525113171), (3, 0.06062729036430265), (3, 0.06529783717755264), (3, 0.0669145649206007), (3, 0.08239922397068333), (3, 0.12826040094848026), (3, 0.15287058992598979), (3, 0.1769239060142272), (0, 0.18249263490694834), (3, 0.28003520873751525), (1, 0.2854422648559316), (3, 0.3168247467126536), (3, 0.8353093339081699), (3, 0.9158403391535532), (3, 0.9509772221024646), (3, 1.0)]
1	[(3, 0.0)]
1	[(1, 0.0), (3, 0.18216753198969787), (3, 0.19633293814643718), (3, 0.20440701524876334), (3, 0.8066922856792446), (3, 1.0)]
1	[(1, 0.0)]
1	[(3, 0.0), (3, 0.35914332784184516), (3, 0.4110378912685338), (3, 1.0)]
1	[(3, 0.0), (3, 1.0)]
1	[(3, 0.0)]
2	[(3, 0.0), (3, 0.11932574301345557), (3, 0.7418798363645325), (3, 1.0)]
2	[(3, 0.0), (0, 0.02505876663180034), (3, 0.026453419711846678), (3, 0.02756689273543206), (3, 0.05574113439281979), (3, 0.06394034483922124), (3, 0.08578241162510826), (3, 0.08929153872974098), (3, 0.0912710463272261), (3, 0.09205835048531678), (3, 0.09286814904792433), (3, 0.09365545320601501), (3, 0.09617482651190516), (3, 0.09764821000776057), (3, 0.09849175017714344), (3, 0.10194464127048397), (3, 0.11214585371888743), (3, 0.1126969666295509), (3, 0.12225708854922337), (3, 0.12280820145988686), (3, 0.12484394506866417), (3, 0.12631732856451958), (3, 0.1278581952739256), (3, 0.13042255738884953), (3, 0.133976673302516), (3, 0.13669849624905805), (3, 0.13947655520689228), (3, 0.14057878102821922), (3, 0.15029636377950983), (3, 0.1511961399601849), (3, 0.1527257594673325), (3, 0.1953076672177796), (3, 0.2678746161892229), (3, 0.2700453262251015), (3, 0.2716424289457997), (1, 0.3570761773008964), (3, 0.4003666587936251), (3, 0.4295081598452385), (3, 0.4522275084072837), (3, 0.4615964278885627), (3, 1.0)]
2	[(3, 0.0), (3, 0.7892427689307767), (3, 1.0)]
2	[(3, 0.0)]
2	[(3, 0.0), (3, 0.9697207581025008), (3, 1.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
2	[(3, 0.0)]
